clauseId:ID(Clause),text,clauseNumber,:LABEL
cl_pol_liberty_1805efbe_125e820b,"(e) front pay, future loss, future damages, future compensation or future economic relief, from the point in time that reinstatement was to occur, where the Company is ordered by the relevant court or tribunal to reinstate the employee but refuses or fails to do so;",,Clause
cl_pol_liberty_1805efbe_9aa8b2ed,"(f) stock, shares, stock options, share options or any entitlement or right under any equity plan of any description;",,Clause
cl_pol_liberty_1805efbe_1a91cced,"(g) perquisites, fringe benefits, health benefits, insurance benefits and any other benefits other than basic remuneration;",,Clause
cl_pol_liberty_1805efbe_2e0c1363,"(h) bonus or incentive payments, or any entitlement or right under a bonus or incentive plan;",,Clause
cl_pol_liberty_1805efbe_b30b224e,"(i) costs incurred by the Company in connection with any educational, corrective, sensitivity or other program, policy or seminar; or",,Clause
cl_pol_liberty_1805efbe_6875bdf5,(j) any act or omission committed or allegedly committed or administrative or regulatory proceedings brought within North America.,,Clause
cl_pol_liberty_1805efbe_303b57a1,Liberty will not pay for any Loss or any other amount insured under this Policy:,,Clause
cl_pol_liberty_1805efbe_44114bf3,"for, or arising out of, or in any way connected with any actual or alleged violation or breach of any responsibilities, obligations or duties imposed under the Employee Retirement Income Security Act 1974 (USA) or any similar legislation or any amendment thereto.",,Clause
cl_pol_liberty_1805efbe_e8f484e0,"for, or arising out of, or in any way connected with any:",,Clause
cl_pol_liberty_1805efbe_971ee9b5,"(a) deliberately dishonest, malicious or fraudulent act or omission including any intentional violation or breach of any law or regulation committed or omitted by any Insured; or",,Clause
cl_pol_liberty_1805efbe_bb1ac57a,"(b) improper use of position or information by any Insured Person for the purpose of gaining any profit, benefit or advantage to which an Insured is not legally entitled.",,Clause
cl_pol_liberty_1805efbe_b845abec,The exclusions in (a) and (b) above will only apply where it is established by a Final Adjudication that such conduct did in fact occur. Such Final Adjudication shall not include any declaratory proceedings brought by or against the Company.,,Clause
cl_pol_liberty_1805efbe_50de68f2,"For the purpose of determining the applicability of this exclusion, the conduct of one Insured shall not be imputed to any other Insured.",,Clause
cl_pol_liberty_1805efbe_c8721027,Liberty HK D&O Policy Wording (11-17) ---,,Clause
cl_pol_liberty_1805efbe_cdfca990,"for, or arising out of, or in any way connected with:",,Clause
cl_pol_liberty_1805efbe_bc2f508e,"- (a) an offer for the issue, sale or transfer of Securities in North America made in a public Disclosure Document which was published during the Policy Period; or - (b) any written or verbal representation in connection with a public Disclosure Document which was published during the Policy Period containing an offer for the issue, sale or transfer of Securities in North America.",,Clause
cl_pol_liberty_1805efbe_066ff792,"for, or arising out of, or in any way connected with any Claim brought by or on behalf of the Company within North America or in any place to the extent, but only to the extent, that the laws of North America are applicable, other than:",,Clause
cl_pol_liberty_1805efbe_afb7f5b3,"- (a) a Claim brought by or on behalf of the Company for contribution or indemnity, if the Claim results directly from another Claim which would be covered under this Policy if made directly against the Insured Person; - (b) a Claim brought in the name of the Company by any legally authorised individual or entity (other than the Company itself) provided that they are acting without the assistance, intervention, solicitation or active participation of the Insured against whom the Claim is brought; - (c) a Claim alleging an Employment Practice Breach; or - (d) Defence Costs.",,Clause
cl_pol_liberty_1805efbe_4109fa85,"for, or arising out of, or in any way connected with:",,Clause
cl_pol_liberty_1805efbe_4d1d02a4,"- (a) any written demand, legal proceedings, Inquiry or Raid made against or involving any Insured or any Self-Report made prior to the commencement of the Policy Period; - (b) any facts that, before the commencement of the Policy Period, any Insured was aware, or should have been aware, might give rise to a claim under this Policy; - (c) any facts that might give rise to a claim under this Policy which have been reported to an insurer under any insurance policy entered into before the commencement of the Policy Period; or - (d) any facts that might give rise to a claim under this Policy which have been disclosed to any insurer, including Liberty, in any proposal for insurance before the commencement of the Policy Period.",,Clause
cl_pol_liberty_1805efbe_521ac7ba,"(a) for loss of, damage to, or destruction of any real or personal property or any consequential losses flowing from such loss, damage or destruction; or",,Clause
cl_pol_liberty_1805efbe_ad441125,"(b) for death, bodily or mental injury, sickness or disease, emotional distress or mental anguish of any person. This exclusion for Personal Injury shall not apply to Claims alleging emotional distress or mental anguish resulting from an Employment Practice Breach.",,Clause
cl_pol_liberty_1805efbe_d5e362c8,Liberty HK D&O Policy Wording (11-17) ---,,Clause
cl_pol_liberty_1805efbe_cb8b34fc,"It is a condition precedent to cover under this Policy that as soon as practicable after the Insured becomes aware of a Claim, Inquiry, Raid, Self-Report or claim for any other amount insured under this Policy and in no case later than the end of the Policy Period (or any applicable Extended Reporting Period), the Insured must notify Liberty in writing of the Claim, Inquiry, Raid or Self-Report or any other amount insured under this Policy.",,Clause
cl_pol_liberty_1805efbe_b1e03cf4,"Where an Insured becomes aware of facts that might give rise to a Claim, Inquiry, Raid, Self-Report or claim for any other amount insured under this Policy that might involve the Insured during the Policy Period then the Insured may elect to report those facts in writing to Liberty as soon as the Insured becomes aware of those facts but before the end of this Policy Period in which case any Claim, Inquiry, Raid or Self-Report that subsequently arises out of those facts shall be deemed to have been reported to Liberty at the time those facts were reported to Liberty.",,Clause
cl_pol_liberty_1805efbe_6ddfecaf,"The Insured will be deemed to have awareness of a Claim, Inquiry, Raid, Self-Report or claim for any other amount insured under this Policy if any past, present or future chairman of the board, chief executive officer, chief operating officer, chief financial officer or chief legal officer (or any person performing the duties of such officers irrespective of their title) of the Insured has or ought to have been aware of such Claim, Inquiry, Raid, Self-Report or claim for any other amount insured under this Policy.",,Clause
cl_pol_liberty_1805efbe_b46000a2,All notifications must be sent to:,,Clause
cl_pol_liberty_1805efbe_f1160022,The Claims Department,,Clause
cl_pol_liberty_1805efbe_e974a792,Liberty Specialty Markets,,Clause
cl_pol_liberty_1805efbe_a89aa605,Suites 2401-4 24/F,,Clause
cl_pol_liberty_1805efbe_df7bcc13,1111 King’s Road,,Clause
cl_pol_liberty_1805efbe_32988a2d,Tai Koo Shing,,Clause
cl_pol_liberty_1805efbe_b7c04c19,Tel: +852-3655 2600,,Clause
cl_pol_liberty_1805efbe_0bba4e3a,"If the Insured reports a Claim, Inquiry, Raid, Self-Report or claim for any other amount insured under this Policy, or facts that might give rise to a Claim, Inquiry, Raid, Self-Report or claim for any other amount insured under this Policy to Liberty, then the Insured must give Liberty such information and co-operation as it may reasonably require including but not limited to:",,Clause
cl_pol_liberty_1805efbe_9ce46ba5,"- (a) a description of the Claim, Inquiry, Raid, Self-Report or claim for any other amount insured under this Policy; - (b) the nature of the alleged allegation, matter, conduct or events; - (c) the nature of the alleged or potential loss; - (d) the names of actual or potential claimants; and - (e) the manner in which the Insured first became aware of the Claim, Inquiry, Raid, Self-Report or claim for any other amount insured under this Policy.",,Clause
cl_pol_liberty_1805efbe_90ab4a66,"In the event that an Insured is legally prohibited by an administrative or regulatory authority under the terms of a confidentiality agreement or any lawful direction from notifying a Claim, Inquiry, Raid, Self-Report or claim for any other amount insured under this Policy to Liberty in accordance with this Condition then such circumstances shall not give rise to a late notification provided that Liberty is notified within 30 days of being legally able to do so.",,Clause
cl_pol_liberty_1805efbe_ca6e57fe,Liberty HK D&O Policy Wording (11-17) ---,,Clause
cl_pol_liberty_1805efbe_2be95c83,In the event of a Claim or Inquiry the Insured has the right to appoint lawyers to conduct the defence and settlement of the Claim or Inquiry or to have Liberty do so.,,Clause
cl_pol_liberty_1805efbe_bf17993a,"In the event that Liberty does not take over the conduct of a Claim or Inquiry, Liberty will have the right to effectively associate in the conduct of any investigation, settlement or defence of any Claim or Inquiry.",,Clause
cl_pol_liberty_1805efbe_71cef4e9,The Insured must:,,Clause
cl_pol_liberty_1805efbe_19d95576,"- (a) at its expense take all reasonable steps to mitigate any loss; - (b) not agree to any waiver, limitation of or delay as to their legal rights of recovery against any other party; - (c) not admit liability, negotiate any settlement, enter into any settlement agreement or incur any Defence Costs without the prior written consent of Liberty (which consent shall not be unreasonably withheld); - (d) not do anything which shall prejudice Liberty in respect of a Claim or Inquiry under this Policy; and - (e) give Liberty all the information and assistance that Liberty requires for the purpose of investigating: - (i) the cause and consequences of any Claim or Inquiry; - (ii) the Insured's liability to any party in respect of any Claim or Inquiry; and - (iii) whether Liberty has any liability to the Insured under this Policy and, if so, the extent of its liability, and where applicable, conducting the defence of any Claim or Inquiry.",,Clause
